LAMMPS data file via write_data, version 22 Jul 2025, timestep = 1287300, units = micro

21517 atoms
11 atom types

-18.90863033572857 18.90863033572857 xlo xhi
-18.90863033572857 18.90863033572857 ylo yhi
-47.27157583932174 47.27157583932174 zlo zhi

Atoms # sphere

18084 1 5.82844550420925 0.05 1.9892503637674785 -12.166363720115339 -44.731702565728966 0 0 0
6587 1 5.82844550420925 0.05 2.38167079690378 -13.442619320489841 -43.666401581791575 0 0 0
15169 1 5.82844550420925 0.05 1.6067301400061034 -10.929324715505459 -43.24544321271697 0 0 0
13897 1 5.82844550420925 0.05 1.0463278427928344 -11.112354705428467 -44.97752047841729 0 0 0
6476 1 5.82844550420925 0.05 1.526534896736635 -9.264920883837306 -46.556655157725544 0 0 0
19403 1 5.82844550420925 0.05 -2.0076297795652316 -8.601595156835511 -43.47310836895348 0 0 0
7730 1 5.82844550420925 0.05 -1.4905761936694866 -8.886964519535791 -45.028854707941505 0 0 0
12700 1 5.82844550420925 0.05 -0.6443007578671676 -9.348155917538696 -47.252818159533916 0 0 1
20205 1 5.82844550420925 0.05 0.14897930581829755 -9.061641493801229 -45.636653295818576 0 0 0
13850 1 5.82844550420925 0.05 0.5926286256751823 -8.978648018939978 -43.382087426526724 0 0 0
455 1 5.82844550420925 0.05 -2.4993478376329215 -11.43255909518155 -42.53985596970203 0 0 0
8879 1 5.82844550420925 0.05 -1.6976498686629249 -10.742799775320725 -42.44440360153248 0 0 0
20574 1 5.82844550420925 0.05 2.1352659617057803 -12.18810880924499 -42.314649334210046 0 0 0
18290 1 5.82844550420925 0.05 1.801753405385817 -9.031457912342866 -42.43545617736776 0 0 0
7547 1 5.82844550420925 0.05 2.5266910834246126 -9.525753926063441 -44.81962066895143 0 0 0
20637 1 5.82844550420925 0.05 2.8146404066349255 -10.821742534988887 -46.129300037562416 0 0 0
14167 1 5.82844550420925 0.05 2.8428515242376875 -12.521190033333902 -46.884705944382276 0 0 0
9865 1 5.82844550420925 0.05 3.3817782228671938 -13.429910383382811 -45.57232997350356 0 0 0
10893 1 5.82844550420925 0.05 3.6248698506357293 -11.59174858734244 -43.361761520207615 0 0 0
