benchmark_seed,strategy,step,query_id,candidate_id,C1,C2,C3,C4,trust_region_length,success_counter,failure_counter,expanded,contracted,restarted,global_escape,best_observed_lifetime,simulated_lifetime
5,turbo_nei,4,Q_S05_turbo_nei_ST04,ATTIA_CONT_e65bb96e6c5b,4.828493665652248,5.237532601844912,5.150411774479619,4.146958692916726,0.8,0,4,False,False,False,False,1075.0,879.0
5,turbo_nei,5,Q_S05_turbo_nei_ST05,ATTIA_CONT_024d18a68cfa,4.779356358331639,5.212118770072725,5.176272946744733,4.183218455529794,0.4,0,0,False,True,False,False,1075.0,930.0
5,turbo_nei,6,Q_S05_turbo_nei_ST06,ATTIA_CONT_2a267bc01e7b,4.7043630854359995,5.206240924088003,5.246589703246923,4.2001357865992,0.4,1,0,False,False,False,False,1232.0,1232.0
5,turbo_nei,7,Q_S05_turbo_nei_ST07,ATTIA_CONT_44641cf730ab,4.7180918408865775,5.211704849512563,5.281742870789391,4.163613258130746,0.4,0,1,False,False,False,False,1232.0,1057.0
5,turbo_nei,8,Q_S05_turbo_nei_ST08,ATTIA_CONT_aeaf9723c310,4.676516655426006,5.192132672353582,5.25420490966061,4.2269692497991445,0.4,0,2,False,False,False,False,1232.0,905.0
5,turbo_nei,9,Q_S05_turbo_nei_ST09,ATTIA_CONT_907b3202ec96,4.674827582466117,5.219058280706619,5.279251540134115,4.194710714615652,0.4,0,3,False,False,False,False,1232.0,1056.0
5,turbo_nei,10,Q_S05_turbo_nei_ST10,ATTIA_CONT_86e4f86de0e8,4.732999117252247,5.232647334394553,5.35550273211268,4.094683455986802,0.4,0,4,False,False,False,False,1232.0,941.0
5,turbo_nei,11,Q_S05_turbo_nei_ST11,ATTIA_CONT_4606d10342f0,4.656751591642147,5.246174406183582,5.274389296345759,4.194967541858414,0.2,0,0,False,True,False,False,1232.0,1095.0
5,turbo_nei,12,Q_S05_turbo_nei_ST12,ATTIA_CONT_65dcabb30cba,4.545800957396722,5.3382376473178725,5.2132747995015185,4.269775576586028,0.2,0,1,False,False,False,False,1232.0,938.0
5,turbo_nei,13,Q_S05_turbo_nei_ST13,ATTIA_CONT_d37969fb0650,4.290472034192086,5.364653724343193,5.066029074462652,4.619787695730127,0.2,0,2,False,False,False,False,1232.0,978.0
5,turbo_nei,14,Q_S05_turbo_nei_ST14,ATTIA_CONT_75674f316fef,4.332748542688334,5.472626338809133,5.050287371240102,4.5086313472426545,0.2,0,3,False,False,False,False,1232.0,1071.0
5,turbo_nei,15,Q_S05_turbo_nei_ST15,ATTIA_CONT_e61c6a1f54b7,4.26935357505648,5.545287416618422,5.11804885449987,4.476564805126864,0.2,0,4,False,False,False,False,1232.0,802.0
5,turbo_nei,16,Q_S05_turbo_nei_ST16,ATTIA_CONT_3a1cc3fccfa3,4.389974111340724,5.4231952420337945,5.065835207062948,4.469321645752716,0.1,0,0,False,True,False,False,1232.0,977.0
5,turbo_nei,17,Q_S05_turbo_nei_ST17,ATTIA_CONT_b277f55a0738,4.6709450486344295,5.234217469620435,5.270756379049184,4.193447430241829,0.1,0,1,False,False,False,False,1232.0,1082.0
5,turbo_nei,18,Q_S05_turbo_nei_ST18,ATTIA_CONT_fac299fe6a15,4.858075718913637,5.375149191742928,5.340282527114306,3.9340162181204623,0.1,0,2,False,False,False,False,1232.0,885.0
5,turbo_nei,19,Q_S05_turbo_nei_ST19,ATTIA_CONT_735e20d03782,4.4952766994760065,5.040862080175416,5.168057227292615,4.566157064072091,0.1,0,3,False,False,False,False,1232.0,1017.0
5,turbo_nei,20,Q_S05_turbo_nei_ST20,ATTIA_CONT_ba2a72729e52,4.498446243375978,5.038597550390912,5.334274401981671,4.442479690848221,0.1,0,4,False,False,False,False,1232.0,938.0
5,turbo_nei,21,Q_S05_turbo_nei_ST21,ATTIA_CONT_9a81908abce1,4.6876195777559095,5.22495597330324,5.263361293939725,4.190700123731443,0.05,0,0,False,True,False,False,1232.0,855.0
5,turbo_nei,22,Q_S05_turbo_nei_ST22,ATTIA_CONT_2e42d88f4c30,4.644325548939653,5.260719922326498,5.263832014600382,4.202508856612738,0.05,0,1,False,False,False,False,1232.0,878.0
5,turbo_nei,23,Q_S05_turbo_nei_ST23,ATTIA_CONT_8b83177eb656,4.597591760015875,5.131146932489204,5.203933548407689,4.371056817567145,0.05,0,2,False,False,False,False,1232.0,608.0
5,turbo_nei,24,Q_S05_turbo_nei_ST24,ATTIA_CONT_96509b2d7958,4.720457506079383,5.20719293095275,5.282837283433596,4.163974121162864,0.05,0,3,False,False,False,False,1232.0,969.0
5,turbo_nei,25,Q_S05_turbo_nei_ST25,ATTIA_CONT_902ebaf911fc,4.711173598059394,5.216821773358984,5.260781459908533,4.178879818796017,0.05,0,4,False,False,False,False,1232.0,837.0
6,turbo_nei,1,Q_S06_turbo_nei_ST01,ATTIA_CONT_29f1ace88ab3,5.100562205949981,6.9887586462230535,5.5605118128396365,3.181167216029032,0.8,0,1,False,False,False,False,1060.0,827.0
6,turbo_nei,2,Q_S06_turbo_nei_ST02,ATTIA_CONT_7921eb331198,3.6161554208860416,6.129088550931298,5.509582327992281,4.713908443502626,0.8,0,2,False,False,False,False,1060.0,1016.0
6,turbo_nei,3,Q_S06_turbo_nei_ST03,ATTIA_CONT_f32db75ba316,3.616300172543949,6.8201509578546435,5.0142802476401265,4.744893675447981,0.8,0,3,False,False,False,False,1060.0,982.0
6,turbo_nei,4,Q_S06_turbo_nei_ST04,ATTIA_CONT_975427f0d133,4.541994889173029,4.781342236296556,5.108467534912817,4.80155083463885,0.8,0,4,False,False,False,False,1060.0,916.0
6,turbo_nei,5,Q_S06_turbo_nei_ST05,ATTIA_CONT_6064bdf23c29,3.9240446806045908,5.8044032347764745,5.051074250535611,4.802300111284269,0.8,1,0,False,False,False,False,1061.0,1061.0
6,turbo_nei,6,Q_S06_turbo_nei_ST06,ATTIA_CONT_2002f22be214,3.9775267957274316,5.801719023736312,4.973041151137217,4.796763187505697,0.8,2,0,False,False,False,False,1073.0,1073.0
6,turbo_nei,7,Q_S06_turbo_nei_ST07,ATTIA_CONT_86a94db1fa2b,5.049836547257872,5.290075674976025,4.199028392307098,4.804837620333362,0.8,0,1,False,False,False,False,1073.0,827.0
6,turbo_nei,8,Q_S06_turbo_nei_ST08,ATTIA_CONT_e9c08b5116f0,3.906764173795181,6.018824799386964,4.936361681611462,4.792869307709773,0.8,0,2,False,False,False,False,1073.0,888.0
6,turbo_nei,9,Q_S06_turbo_nei_ST09,ATTIA_CONT_5f9a53bea83e,3.7822942809228284,5.550704662172288,5.564097408415825,4.78325709112265,0.8,0,3,False,False,False,False,1073.0,889.0
6,turbo_nei,10,Q_S06_turbo_nei_ST10,ATTIA_CONT_935e56e3c35f,3.6317305544179974,6.426633856697416,5.216025135674881,4.746913830683862,0.8,0,4,False,False,False,False,1073.0,889.0
6,turbo_nei,11,Q_S06_turbo_nei_ST11,ATTIA_CONT_eee340093520,3.611270096513884,6.233385980930959,5.333300362319315,4.796281855313331,0.4,0,0,False,True,False,False,1073.0,725.0
6,turbo_nei,12,Q_S06_turbo_nei_ST12,ATTIA_CONT_f80d89aa7a21,4.022714485215298,5.5998528546368656,5.0461080060269525,4.807777374737751,0.4,0,1,False,False,False,False,1073.0,1004.0
6,turbo_nei,13,Q_S06_turbo_nei_ST13,ATTIA_CONT_a4569e57bce2,4.054457863847188,5.692497810743378,4.924653046090421,4.808583860564763,0.4,1,0,False,False,False,False,1175.0,1175.0
6,turbo_nei,14,Q_S06_turbo_nei_ST14,ATTIA_CONT_f41612209ff9,4.157129454366271,5.680022202257197,4.82921567671192,4.769760862855286,0.4,0,1,False,False,False,False,1175.0,1068.0
6,turbo_nei,15,Q_S06_turbo_nei_ST15,ATTIA_CONT_6a5585e7166d,4.0937536524951135,5.70237588055198,4.947303556947682,4.726725946365666,0.4,0,2,False,False,False,False,1175.0,863.0
6,turbo_nei,16,Q_S06_turbo_nei_ST16,ATTIA_CONT_8a536e962911,4.099168897368271,5.691390376935739,4.8606039366849245,4.809040175336053,0.4,0,3,False,False,False,False,1175.0,893.0
6,turbo_nei,17,Q_S06_turbo_nei_ST17,ATTIA_CONT_b8a0325f08c6,4.197894352334283,5.430809575825867,4.925025827008334,4.809092547210538,0.4,0,4,False,False,False,False,1175.0,835.0
6,turbo_nei,18,Q_S06_turbo_nei_ST18,ATTIA_CONT_3f58f83ee346,3.94037908019098,6.032782187525466,4.857076951267988,4.809900727811893,0.2,0,0,False,True,False,False,1175.0,667.0
6,turbo_nei,19,Q_S06_turbo_nei_ST19,ATTIA_CONT_9b76757397af,4.115801460562479,5.3555841287238675,5.11173915396777,4.807272641949001,0.2,0,1,False,False,False,False,1175.0,869.0
6,turbo_nei,20,Q_S06_turbo_nei_ST20,ATTIA_CONT_2e6ab2b619d3,4.0884826064452735,5.412367207136549,5.100080525836548,4.809855849670385,0.2,0,2,False,False,False,False,1175.0,836.0
6,turbo_nei,21,Q_S06_turbo_nei_ST21,ATTIA_CONT_440815476b4a,4.0983926774459585,5.389368024955029,5.1171164527054565,4.799335775599839,0.2,0,3,False,False,False,False,1175.0,727.0
6,turbo_nei,22,Q_S06_turbo_nei_ST22,ATTIA_CONT_09f925d547ad,3.9850721917369127,5.752820839627825,4.984683525310428,4.808743249615834,0.2,0,4,False,False,False,False,1175.0,762.0
6,turbo_nei,23,Q_S06_turbo_nei_ST23,ATTIA_CONT_739bca1a38c3,4.071340906766664,5.705904045656937,4.908500665914723,4.790906971696715,0.1,0,0,False,True,False,False,1175.0,1121.0
6,turbo_nei,24,Q_S06_turbo_nei_ST24,ATTIA_CONT_a0bffac7a604,4.062423413450083,5.709682300408496,4.907441101446534,4.801654053377934,0.1,0,1,False,False,False,False,1175.0,444.0
6,turbo_nei,25,Q_S06_turbo_nei_ST25,ATTIA_CONT_e6c238ea19ee,4.258689539623084,5.56618125287699,4.997550209194791,4.571117389165375,0.1,0,2,False,False,False,False,1175.0,846.0
7,turbo_nei,1,Q_S07_turbo_nei_ST01,ATTIA_CONT_8f7644f6ddd1,4.9227428706601195,5.042114957459717,4.466257049532557,4.808525777977044,0.8,0,1,False,False,False,False,1092.0,907.0
7,turbo_nei,2,Q_S07_turbo_nei_ST02,ATTIA_CONT_7e3a99030f44,3.900381764301059,6.493034334572362,4.650672388211742,4.809673887666712,0.8,0,2,False,False,False,False,1092.0,845.0
7,turbo_nei,3,Q_S07_turbo_nei_ST03,ATTIA_CONT_b4388a648a85,4.601625425536282,5.839184676364672,4.241013194791444,4.785391450339938,0.8,0,3,False,False,False,False,1092.0,1069.0
7,turbo_nei,4,Q_S07_turbo_nei_ST04,ATTIA_CONT_114cf8dc72d7,4.80353148581055,6.149467020397269,4.257340379588538,4.392727125804738,0.8,1,0,False,False,False,False,1126.0,1126.0
7,turbo_nei,5,Q_S07_turbo_nei_ST05,ATTIA_CONT_5c5557860421,5.049716577961099,6.59604976544902,3.822322955675982,4.502972794785164,0.8,0,1,False,False,False,False,1126.0,910.0
7,turbo_nei,6,Q_S07_turbo_nei_ST06,ATTIA_CONT_ab2828adc5a6,4.828701065228499,5.867698848139956,4.37961156529367,4.395933091370391,0.8,0,2,False,False,False,False,1126.0,899.0
7,turbo_nei,7,Q_S07_turbo_nei_ST07,ATTIA_CONT_122b0835af89,5.061605440930651,5.8598772980375715,3.8931014231989725,4.801899882524554,0.8,1,0,False,False,False,False,1129.0,1129.0
7,turbo_nei,8,Q_S07_turbo_nei_ST08,ATTIA_CONT_20595baf8f23,5.851742140065929,5.666762844853985,3.6011461929822506,4.801065561095089,0.8,0,1,False,False,False,False,1129.0,821.0
7,turbo_nei,9,Q_S07_turbo_nei_ST09,ATTIA_CONT_c069178f3117,4.456845034855399,5.804663469694319,4.379613204904247,4.799537139254189,0.8,0,2,False,False,False,False,1129.0,855.0
7,turbo_nei,10,Q_S07_turbo_nei_ST10,ATTIA_CONT_ae9987fde552,4.4886030562763874,6.927063759265948,3.8816582210953468,4.79469815359886,0.8,0,3,False,False,False,False,1129.0,423.0
7,turbo_nei,11,Q_S07_turbo_nei_ST11,ATTIA_CONT_9097dcedabe9,4.837920884512782,5.987364508961558,4.1077360690152185,4.6259571688507295,0.8,0,4,False,False,False,False,1129.0,616.0
7,turbo_nei,12,Q_S07_turbo_nei_ST12,ATTIA_CONT_21451f379022,4.545989293532543,5.84050127398322,4.33485896073294,4.729182894826278,0.4,0,0,False,True,False,False,1129.0,950.0
7,turbo_nei,13,Q_S07_turbo_nei_ST13,ATTIA_CONT_0819ed01a42d,4.585773527878073,5.857250600491805,4.281235090320404,4.740199340481866,0.4,0,1,False,False,False,False,1129.0,726.0
7,turbo_nei,14,Q_S07_turbo_nei_ST14,ATTIA_CONT_dbe622de003c,4.602717863089445,5.892297008778809,4.290633483092255,4.688419859763221,0.4,0,2,False,False,False,False,1129.0,1045.0
7,turbo_nei,15,Q_S07_turbo_nei_ST15,ATTIA_CONT_807b631bac8d,4.642204135878594,5.866825447997316,4.288140923275854,4.667069967831092,0.4,0,3,False,False,False,False,1129.0,832.0
7,turbo_nei,16,Q_S07_turbo_nei_ST16,ATTIA_CONT_000b50e33121,4.6566408675392985,5.867018962964584,4.271592692874845,4.672084340814194,0.4,0,4,False,False,False,False,1129.0,826.0
7,turbo_nei,17,Q_S07_turbo_nei_ST17,ATTIA_CONT_8fde4d0d85c5,4.594401894688948,5.954233590606088,4.29124661579343,4.657729073762428,0.2,0,0,False,True,False,False,1129.0,981.0
7,turbo_nei,18,Q_S07_turbo_nei_ST18,ATTIA_CONT_0575e0304924,5.097592695021031,5.848962226776321,3.8736637994055187,4.8068078917482335,0.2,0,1,False,False,False,False,1129.0,925.0
7,turbo_nei,19,Q_S07_turbo_nei_ST19,ATTIA_CONT_1f8fb9cb368a,5.059524370881214,5.882948531610856,3.885498770374059,4.799931842617492,0.2,0,2,False,False,False,False,1129.0,858.0
7,turbo_nei,20,Q_S07_turbo_nei_ST20,ATTIA_CONT_c20aa90ce0b5,5.070919680789771,5.777395551229441,3.9226819610912234,4.805048450017681,0.2,0,3,False,False,False,False,1129.0,921.0
7,turbo_nei,21,Q_S07_turbo_nei_ST21,ATTIA_CONT_35df00244c56,5.017297946055909,6.17693229111908,4.086990040659147,4.396544363070655,0.2,0,4,False,False,False,False,1129.0,1009.0
7,turbo_nei,22,Q_S07_turbo_nei_ST22,ATTIA_CONT_4513d9c0aef9,5.004941339597496,6.178579405766897,4.092338612979484,4.3990417617631685,0.1,0,0,False,True,False,False,1129.0,818.0
7,turbo_nei,23,Q_S07_turbo_nei_ST23,ATTIA_CONT_3f73fe6b1c05,5.1606014136892,5.814739833477073,3.8529491166412444,4.8067845855495435,0.1,1,0,False,False,False,False,1241.0,1241.0
7,turbo_nei,24,Q_S07_turbo_nei_ST24,ATTIA_CONT_a20fecfc8b40,5.191533816470077,5.802781279510647,3.842639368794574,4.804387420594161,0.1,2,0,False,False,False,False,1369.0,1369.0
7,turbo_nei,25,Q_S07_turbo_nei_ST25,ATTIA_CONT_323a9b074757,5.225351102544264,5.796927046780355,3.8348965717792005,4.791791440793965,0.1,0,1,False,False,False,False,1369.0,1098.0
8,turbo_nei,1,Q_S08_turbo_nei_ST01,ATTIA_CONT_dbd4dc66582f,5.89449436529333,5.360896704263247,4.462371467934363,3.951765543775553,0.8,0,1,False,False,False,False,1520.0,756.0
8,turbo_nei,2,Q_S08_turbo_nei_ST02,ATTIA_CONT_a178cea3e6f0,5.839632898500115,4.595318402247416,4.242169461048494,4.790454216047457,0.8,0,2,False,False,False,False,1520.0,787.0
8,turbo_nei,3,Q_S08_turbo_nei_ST03,ATTIA_CONT_528afadc2139,5.518605572792153,5.908503203398866,4.635261495157535,3.7433138290144354,0.8,0,3,False,False,False,False,1520.0,654.0
8,turbo_nei,4,Q_S08_turbo_nei_ST04,ATTIA_CONT_fe257c40d4ed,7.742181731168769,5.411455654646223,3.819170495016064,3.88288216081701,0.8,0,4,False,False,False,False,1520.0,1137.0
8,turbo_nei,5,Q_S08_turbo_nei_ST05,ATTIA_CONT_ec430a8114c5,5.788543407208461,4.696486177802024,4.676872127628558,4.2765190745695225,0.4,0,0,False,True,False,False,1520.0,1088.0
8,turbo_nei,6,Q_S08_turbo_nei_ST06,ATTIA_CONT_6e5c76cc9e62,6.719385755163845,5.17287058376206,3.783185454137663,4.407879946707231,0.4,0,1,False,False,False,False,1520.0,947.0
8,turbo_nei,7,Q_S08_turbo_nei_ST07,ATTIA_CONT_466e929dced1,5.5216355580509635,5.198208391352912,4.074761255502502,4.663299297036828,0.4,0,2,False,False,False,False,1520.0,791.0
8,turbo_nei,8,Q_S08_turbo_nei_ST08,ATTIA_CONT_1ec24e468478,6.702891347950962,5.168510198523957,3.7867097676312333,4.413391207647952,0.4,0,3,False,False,False,False,1520.0,856.0
8,turbo_nei,9,Q_S08_turbo_nei_ST09,ATTIA_CONT_c40cdb00c7a3,6.022507765937274,4.803816663907906,3.9859927283457406,4.802077485067268,0.4,0,4,False,False,False,False,1520.0,918.0
8,turbo_nei,10,Q_S08_turbo_nei_ST10,ATTIA_CONT_fc5ee10a8d02,6.047689316787366,4.75339253224152,4.030364618965321,4.773535067366575,0.2,0,0,False,True,False,False,1520.0,1341.0
8,turbo_nei,11,Q_S08_turbo_nei_ST11,ATTIA_CONT_6dd9206cb771,6.007457478058131,4.774866101232118,4.023490918096623,4.786905730188729,0.2,0,1,False,False,False,False,1520.0,1289.0
8,turbo_nei,12,Q_S08_turbo_nei_ST12,ATTIA_CONT_be437fcf1bc5,6.001517779663556,4.773690176542775,4.030900171205056,4.781400896930636,0.2,0,2,False,False,False,False,1520.0,730.0
8,turbo_nei,13,Q_S08_turbo_nei_ST13,ATTIA_CONT_882d858359e9,6.007190848013912,4.798988137112245,4.007943855340923,4.785045698902124,0.2,0,3,False,False,False,False,1520.0,997.0
8,turbo_nei,14,Q_S08_turbo_nei_ST14,ATTIA_CONT_84623951d84b,6.015841387632252,4.7777937976824605,4.00563654178491,4.804095914837947,0.2,0,4,False,False,False,False,1520.0,1069.0
8,turbo_nei,15,Q_S08_turbo_nei_ST15,ATTIA_CONT_f0053069fb47,6.029999548670265,4.765033709272018,4.0190979818753965,4.788774584841792,0.1,0,0,False,True,False,False,1520.0,976.0
8,turbo_nei,16,Q_S08_turbo_nei_ST16,ATTIA_CONT_028c802135b7,6.032996788034906,4.786825672491714,4.001802164930652,4.78963661833688,0.1,0,1,False,False,False,False,1520.0,1268.0
8,turbo_nei,17,Q_S08_turbo_nei_ST17,ATTIA_CONT_589e9157e198,6.037967457882742,4.779853869703066,4.0006313899601045,4.795180451253783,0.1,0,2,False,False,False,False,1520.0,1102.0
8,turbo_nei,18,Q_S08_turbo_nei_ST18,ATTIA_CONT_96a0b4f2e558,6.036764234932943,4.78696729952671,3.9971228779451717,4.793836328607931,0.1,0,3,False,False,False,False,1520.0,662.0
8,turbo_nei,19,Q_S08_turbo_nei_ST19,ATTIA_CONT_a08a17e27359,6.033662640713058,4.781009911260779,4.001993267629212,4.7947784350169655,0.1,0,4,False,False,False,False,1520.0,1003.0
8,turbo_nei,20,Q_S08_turbo_nei_ST20,ATTIA_CONT_b5c2fad5637f,6.0083439545687405,4.78471345841054,4.0124850979918225,4.792093111683504,0.05,0,0,False,True,False,False,1520.0,802.0
8,turbo_nei,21,Q_S08_turbo_nei_ST21,ATTIA_CONT_e2eab43ad6b7,6.028477995320173,4.781798959669877,4.008704215378897,4.7876554745178765,0.05,0,1,False,False,False,False,1520.0,968.0
8,turbo_nei,22,Q_S08_turbo_nei_ST22,ATTIA_CONT_dfb5e1df555a,6.026043982302009,4.783879009217765,4.006777426713316,4.789857695180164,0.05,0,2,False,False,False,False,1520.0,717.0
8,turbo_nei,23,Q_S08_turbo_nei_ST23,ATTIA_CONT_b16df368209b,6.02558232142407,4.778424524838656,4.009727981533496,4.791410808127379,0.05,0,3,False,False,False,False,1520.0,1201.0
8,turbo_nei,24,Q_S08_turbo_nei_ST24,ATTIA_CONT_9074d988a12c,6.020837416004748,4.778207646665111,4.011344070088701,4.792324978811244,0.05,0,4,False,False,False,False,1520.0,914.0
8,turbo_nei,25,Q_S08_turbo_nei_ST25,ATTIA_CONT_8ddea1f313d1,6.024996824782444,4.778443748888822,4.0134287000419295,4.786487420283048,0.8,0,0,False,True,True,False,1520.0,1079.0
9,turbo_nei,1,Q_S09_turbo_nei_ST01,ATTIA_CONT_6ce1135f9506,6.110109379112627,5.856304017265648,3.8759575866148954,4.15087224447497,0.8,0,1,False,False,False,False,1045.0,886.0
9,turbo_nei,2,Q_S09_turbo_nei_ST02,ATTIA_CONT_8ac524dcf6b3,6.692502199037174,6.278922922835731,4.408585695085811,3.3577408637560415,0.8,0,2,False,False,False,False,1045.0,795.0
9,turbo_nei,3,Q_S09_turbo_nei_ST03,ATTIA_CONT_b2ec46eae27e,5.720979434593428,5.876061544623496,3.882414149080534,4.333048961053946,0.8,0,3,False,False,False,False,1045.0,635.0
9,turbo_nei,4,Q_S09_turbo_nei_ST04,ATTIA_CONT_cf30abb7f899,5.927814389799319,5.552515375045305,4.032929503776588,4.226903087769523,0.8,0,4,False,False,False,False,1045.0,766.0
9,turbo_nei,5,Q_S09_turbo_nei_ST05,ATTIA_CONT_bb02cd200341,6.980797354375957,5.560717140850588,4.001359936427449,3.8412006324956955,0.4,0,0,False,True,False,False,1045.0,510.0
9,turbo_nei,6,Q_S09_turbo_nei_ST06,ATTIA_CONT_f125382941b7,6.853024115218234,5.053246789018006,4.154064404036422,4.019426872331143,0.4,0,1,False,False,False,False,1045.0,771.0
9,turbo_nei,7,Q_S09_turbo_nei_ST07,ATTIA_CONT_eae3900c825f,6.689036262835843,5.85480669757836,4.004029128158194,3.7981409443586718,0.4,0,2,False,False,False,False,1045.0,439.0
9,turbo_nei,8,Q_S09_turbo_nei_ST08,ATTIA_CONT_25a88c02c04e,5.703725431736087,6.056588267063042,4.139489271159275,3.9789248552562144,0.4,0,3,False,False,False,False,1045.0,1011.0
9,turbo_nei,9,Q_S09_turbo_nei_ST09,ATTIA_CONT_544acfb439e8,5.285420880827513,6.232113324181417,4.139639996606401,4.130396126440553,0.4,0,4,False,False,False,False,1045.0,862.0
9,turbo_nei,10,Q_S09_turbo_nei_ST10,ATTIA_CONT_d0f61ac74f46,6.018884109670124,5.545212277485923,3.677472314870809,4.652722562194538,0.4,1,0,False,False,False,False,1224.0,1224.0
9,turbo_nei,11,Q_S09_turbo_nei_ST11,ATTIA_CONT_3cf13e8d6930,6.7947559205072015,6.151857119087342,3.6061949933104653,4.059959394573188,0.4,0,1,False,False,False,False,1224.0,920.0
9,turbo_nei,12,Q_S09_turbo_nei_ST12,ATTIA_CONT_55fb781f139f,6.162175052311201,5.7763527148203675,3.6372246561766186,4.484336142206405,0.4,0,2,False,False,False,False,1224.0,832.0
9,turbo_nei,13,Q_S09_turbo_nei_ST13,ATTIA_CONT_9de7f59fed47,5.653881081324629,6.107613797155023,3.8163478464170426,4.334577520138878,0.4,0,3,False,False,False,False,1224.0,734.0
9,turbo_nei,14,Q_S09_turbo_nei_ST14,ATTIA_CONT_993622033768,6.101779864591603,5.3701030759370045,3.9272517183028106,4.374461432870443,0.4,0,4,False,False,False,False,1224.0,1063.0
9,turbo_nei,15,Q_S09_turbo_nei_ST15,ATTIA_CONT_75a93419d817,6.620736022518412,5.07600098450462,3.8591238328167057,4.421627453269413,0.2,0,0,False,True,False,False,1224.0,1056.0
9,turbo_nei,16,Q_S09_turbo_nei_ST16,ATTIA_CONT_4875276a4c23,6.061907797220554,5.491759071803266,3.6827972815657457,4.656685457763587,0.2,0,1,False,False,False,False,1224.0,821.0
9,turbo_nei,17,Q_S09_turbo_nei_ST17,ATTIA_CONT_2280b8ae8dfe,5.724579022393555,5.47227790095786,3.7503445280543164,4.778594058174197,0.2,0,2,False,False,False,False,1224.0,1023.0
9,turbo_nei,18,Q_S09_turbo_nei_ST18,ATTIA_CONT_9020349eb7c4,5.985536331579932,5.48082268498048,3.7039763069572142,4.6766245599778475,0.2,0,3,False,False,False,False,1224.0,860.0
9,turbo_nei,19,Q_S09_turbo_nei_ST19,ATTIA_CONT_35b4c1917afa,6.005861634609957,5.460371526698619,3.7078412793550255,4.673052190833724,0.2,0,4,False,False,False,False,1224.0,1170.0
9,turbo_nei,20,Q_S09_turbo_nei_ST20,ATTIA_CONT_8ccc4424e904,5.9835822502598415,5.432987017239491,3.7242284408567725,4.680846708833162,0.1,0,0,False,True,False,False,1224.0,708.0
9,turbo_nei,21,Q_S09_turbo_nei_ST21,ATTIA_CONT_533ba282adb4,5.999560952861765,5.488329589813397,3.7039502495811343,4.662708064616808,0.1,0,1,False,False,False,False,1224.0,798.0
9,turbo_nei,22,Q_S09_turbo_nei_ST22,ATTIA_CONT_40b580055228,6.236093090570719,5.455838371779075,3.750620595431625,4.483016467056638,0.1,0,2,False,False,False,False,1224.0,909.0
9,turbo_nei,23,Q_S09_turbo_nei_ST23,ATTIA_CONT_77a3ef1dfddb,6.0158724989294114,5.46728129523858,3.717490267215634,4.64680873956774,0.1,0,3,False,False,False,False,1224.0,936.0
9,turbo_nei,24,Q_S09_turbo_nei_ST24,ATTIA_CONT_9d8e70d9d5ff,6.042587777789187,5.450171263845584,3.7125535679089845,4.651066150415299,0.1,0,4,False,False,False,False,1224.0,1076.0
9,turbo_nei,25,Q_S09_turbo_nei_ST25,ATTIA_CONT_18bd5725c582,6.0679472257607925,5.417721410674715,3.7205467082909216,4.647362581415513,0.05,0,0,False,True,False,False,1224.0,1156.0
10,turbo_nei,1,Q_S10_turbo_nei_ST01,ATTIA_CONT_b1e6bc65788a,5.571221377841354,3.828623571946925,5.594874351290153,4.674776228568126,0.8,0,1,False,False,False,False,1232.0,962.0
10,turbo_nei,2,Q_S10_turbo_nei_ST02,ATTIA_CONT_aa2046531d5e,5.635226004832968,4.000679359445341,5.566879882041412,4.419171187127562,0.8,0,2,False,False,False,False,1232.0,690.0
10,turbo_nei,3,Q_S10_turbo_nei_ST03,ATTIA_CONT_d2f810c06f39,6.338802429739085,4.9016358132661075,5.340461949970981,3.517267877776624,0.8,0,3,False,False,False,False,1232.0,780.0
10,turbo_nei,4,Q_S10_turbo_nei_ST04,ATTIA_CONT_11b6319833a4,4.426813752576793,4.999707259943986,5.032070844432698,4.791562884260183,0.8,0,4,False,False,False,False,1232.0,811.0
10,turbo_nei,5,Q_S10_turbo_nei_ST05,ATTIA_CONT_b3d01de176c9,5.5341391947037835,4.352235686040768,5.153755790188927,4.369931544280015,0.4,0,0,False,True,False,False,1232.0,1221.0
10,turbo_nei,6,Q_S10_turbo_nei_ST06,ATTIA_CONT_a31ecb6924e6,5.432667520359498,4.59892939851437,5.249479118643962,4.143794735694911,0.4,0,1,False,False,False,False,1232.0,1180.0
10,turbo_nei,7,Q_S10_turbo_nei_ST07,ATTIA_CONT_16013b82cc70,6.3674111547767644,4.321725772321791,5.263963196248692,3.9227430364951075,0.4,0,2,False,False,False,False,1232.0,951.0
10,turbo_nei,8,Q_S10_turbo_nei_ST08,ATTIA_CONT_f048564613d4,6.130583167186536,4.246081851926102,5.4634521723686635,3.9734412337874963,0.4,0,3,False,False,False,False,1232.0,653.0
10,turbo_nei,9,Q_S10_turbo_nei_ST09,ATTIA_CONT_829b9eb8a954,5.300090424570696,4.597709164996592,5.206634571189994,4.253598836390678,0.4,0,4,False,False,False,False,1232.0,832.0
10,turbo_nei,10,Q_S10_turbo_nei_ST10,ATTIA_CONT_989ff3b7ce77,6.2014517651879455,4.4695911418053695,5.229275139678262,3.8893016811136567,0.2,0,0,False,True,False,False,1232.0,911.0
