step,strategy,best_seen,simple_regret,hit_top_10_pct,hit_top_5_pct,queried_protocol_id,seed
2,greedy,647.8371267499999,201.90354205000017,0,0,Periodic_B_Co5,23
3,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,23
4,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,23
5,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,23
6,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,23
7,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,23
8,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,23
9,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,23
10,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co5,23
11,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,23
12,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,23
13,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,23
14,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,23
15,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,23
0,gp_ucb,647.8371267499999,201.90354205000017,0,0,,23
1,gp_ucb,647.8371267499999,201.90354205000017,0,0,CC_(100%_storage)_Co10,23
2,gp_ucb,647.8371267499999,201.90354205000017,0,0,Periodic_B_Co5,23
3,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,23
4,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,23
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,23
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,23
7,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,23
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,23
9,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,23
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,23
11,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,23
12,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,23
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,23
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,23
15,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,23
0,random,627.1302800999999,222.61038870000016,0,0,,24
1,random,627.1302800999999,222.61038870000016,0,0,Drive_City1_Co10,24
2,random,627.1302800999999,222.61038870000016,0,0,Synthetic_1a_Co16,24
3,random,627.1302800999999,222.61038870000016,0,0,CC_(5%_storage)_Co10,24
4,random,642.4142075,207.32646130000012,0,0,CC_(no_storage)_Co2,24
5,random,642.4142075,207.32646130000012,0,0,Periodic_A_Co5,24
6,random,642.4142075,207.32646130000012,0,0,Periodic_A_Co2,24
7,random,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,24
8,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,24
9,random,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,24
10,random,849.7406688000001,0.0,1,1,Synthetic_3_Co5,24
11,random,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co5,24
12,random,849.7406688000001,0.0,1,1,CC_(50%_storage)_Co2,24
13,random,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,24
14,random,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co5,24
15,random,849.7406688000001,0.0,1,1,CC_(no_storage)_Co10,24
0,greedy,627.1302800999999,222.61038870000016,0,0,,24
1,greedy,627.1302800999999,222.61038870000016,0,0,Periodic_E_Co5,24
2,greedy,627.1302800999999,222.61038870000016,0,0,CC_(5%_storage)_Co5,24
3,greedy,627.1302800999999,222.61038870000016,0,0,Periodic_B_Co5,24
4,greedy,627.1302800999999,222.61038870000016,0,0,CC_(50%_storage)_Co2,24
5,greedy,627.1302800999999,222.61038870000016,0,0,Periodic_A_Co5,24
6,greedy,627.1302800999999,222.61038870000016,0,0,Synthetic_1a_Co10,24
7,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,24
8,greedy,709.4786504,140.2620184000001,1,1,Periodic_C_Co2,24
9,greedy,709.4786504,140.2620184000001,1,1,Synthetic_3_Co5,24
10,greedy,709.4786504,140.2620184000001,1,1,Periodic_A_Co2,24
11,greedy,709.4786504,140.2620184000001,1,1,Periodic_B_Co2,24
12,greedy,709.4786504,140.2620184000001,1,1,Periodic_E_Co2,24
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,24
14,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,24
15,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,24
0,gp_ucb,627.1302800999999,222.61038870000016,0,0,,24
1,gp_ucb,627.1302800999999,222.61038870000016,0,0,Periodic_E_Co5,24
2,gp_ucb,627.1302800999999,222.61038870000016,0,0,CC_(5%_storage)_Co5,24
3,gp_ucb,627.1302800999999,222.61038870000016,0,0,CC_(100%_storage)_Co10,24
4,gp_ucb,627.1302800999999,222.61038870000016,0,0,Periodic_C_Co2,24
5,gp_ucb,627.1302800999999,222.61038870000016,0,0,Periodic_C_Co10,24
6,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_B_Co2,24
7,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_A_Co2,24
8,gp_ucb,644.5142754,205.22639340000012,0,0,Periodic_E_Co2,24
9,gp_ucb,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,24
10,gp_ucb,709.4786504,140.2620184000001,1,1,Synthetic_3_Co5,24
11,gp_ucb,709.4786504,140.2620184000001,1,1,Periodic_D_Co2,24
12,gp_ucb,709.4786504,140.2620184000001,1,1,Periodic_D_Co5,24
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,24
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,24
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,24
0,random,588.65270775,261.0879610500001,0,0,,25
1,random,588.65270775,261.0879610500001,0,0,Periodic_B_Co10,25
2,random,647.8371267499999,201.90354205000017,0,0,Synthetic_3_Co5,25
3,random,647.8371267499999,201.90354205000017,0,0,Synthetic_2c_Co5,25
4,random,647.8371267499999,201.90354205000017,0,0,Drive_City2_Co10,25
5,random,647.8371267499999,201.90354205000017,0,0,Synthetic_2c_Co10,25
6,random,647.8371267499999,201.90354205000017,0,0,Synthetic_1b_Co16,25
7,random,684.419574,165.32109480000008,0,0,Periodic_D_Co2,25
8,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,25
9,random,849.7406688000001,0.0,1,1,Synthetic_1a_Co16,25
10,random,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,25
11,random,849.7406688000001,0.0,1,1,Drive_City1_Co10,25
12,random,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co5,25
13,random,849.7406688000001,0.0,1,1,Periodic_A_Co2,25
14,random,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,25
15,random,849.7406688000001,0.0,1,1,Periodic_B_Co2,25
0,greedy,588.65270775,261.0879610500001,0,0,,25
1,greedy,588.65270775,261.0879610500001,0,0,Synthetic_1a_Co16,25
2,greedy,588.65270775,261.0879610500001,0,0,Drive_City1_Co16,25
3,greedy,588.65270775,261.0879610500001,0,0,Drive_City1_Co10,25
4,greedy,698.60639685,151.13427195000008,1,0,Synthetic_1b_Co10,25
5,greedy,698.60639685,151.13427195000008,1,0,CC_(5%_storage)_Co2,25
6,greedy,698.60639685,151.13427195000008,1,0,CC_(50%_storage)_Co2,25
7,greedy,698.60639685,151.13427195000008,1,0,CC_(no_storage)_Co10,25
8,greedy,698.60639685,151.13427195000008,1,0,Synthetic_2a_Co5,25
9,greedy,698.60639685,151.13427195000008,1,0,Periodic_A_Co5,25
10,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,25
11,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,25
12,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,25
13,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,25
14,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,25
15,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,25
0,gp_ucb,588.65270775,261.0879610500001,0,0,,25
1,gp_ucb,588.65270775,261.0879610500001,0,0,Synthetic_1a_Co16,25
2,gp_ucb,698.60639685,151.13427195000008,1,0,Synthetic_1b_Co10,25
3,gp_ucb,698.60639685,151.13427195000008,1,0,CC_(5%_storage)_Co2,25
4,gp_ucb,698.60639685,151.13427195000008,1,0,CC_(50%_storage)_Co2,25
5,gp_ucb,698.60639685,151.13427195000008,1,0,CC_(no_storage)_Co10,25
6,gp_ucb,698.60639685,151.13427195000008,1,0,Synthetic_2a_Co5,25
7,gp_ucb,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,25
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,25
9,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,25
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,25
11,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,25
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,25
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,25
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,25
15,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,25
0,random,684.419574,165.32109480000008,0,0,,26
1,random,684.419574,165.32109480000008,0,0,Synthetic_2b_Co10,26
2,random,684.419574,165.32109480000008,0,0,CC_(50%_storage)_Co5,26
3,random,684.419574,165.32109480000008,0,0,CC_(100%_storage)_Co2,26
4,random,684.419574,165.32109480000008,0,0,Periodic_E_Co5,26
5,random,684.419574,165.32109480000008,0,0,Periodic_A_Co10,26
6,random,684.419574,165.32109480000008,0,0,Periodic_B_Co5,26
7,random,684.419574,165.32109480000008,0,0,CC_(5%_storage)_Co10,26
8,random,684.419574,165.32109480000008,0,0,Periodic_A_Co2,26
9,random,684.419574,165.32109480000008,0,0,Synthetic_1a_Co16,26
10,random,684.419574,165.32109480000008,0,0,Drive_City2_Co16,26
11,random,709.44713095,140.29353785000012,1,0,Synthetic_2b_Co2,26
12,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,26
13,random,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,26
14,random,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,26
15,random,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,26
0,greedy,684.419574,165.32109480000008,0,0,,26
1,greedy,684.419574,165.32109480000008,0,0,Synthetic_1a_Co10,26
2,greedy,684.419574,165.32109480000008,0,0,Periodic_D_Co10,26
3,greedy,684.419574,165.32109480000008,0,0,CC_(100%_storage)_Co10,26
4,greedy,684.419574,165.32109480000008,0,0,Synthetic_3_Co5,26
5,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1a_Co5,26
6,greedy,709.4786504,140.2620184000001,1,1,Synthetic_1b_Co10,26
7,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,26
8,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,26
9,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,26
10,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,26
11,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,26
12,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,26
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,26
14,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,26
15,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,26
0,gp_ucb,684.419574,165.32109480000008,0,0,,26
1,gp_ucb,684.419574,165.32109480000008,0,0,Periodic_D_Co10,26
2,gp_ucb,684.419574,165.32109480000008,0,0,CC_(100%_storage)_Co10,26
3,gp_ucb,709.44713095,140.29353785000012,1,0,Synthetic_2b_Co2,26
4,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,26
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,26
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,26
7,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,26
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,26
9,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,26
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,26
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co5,26
12,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,26
13,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,26
14,gp_ucb,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,26
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,26
0,random,684.419574,165.32109480000008,0,0,,27
1,random,684.419574,165.32109480000008,0,0,Periodic_E_Co5,27
2,random,684.419574,165.32109480000008,0,0,CC_(100%_storage)_Co10,27
3,random,684.419574,165.32109480000008,0,0,CC_(50%_storage)_Co2,27
4,random,684.419574,165.32109480000008,0,0,Periodic_A_Co5,27
5,random,684.419574,165.32109480000008,0,0,Drive_City1_Co16,27
6,random,684.419574,165.32109480000008,0,0,CC_(5%_storage)_Co5,27
7,random,684.419574,165.32109480000008,0,0,Periodic_C_Co5,27
8,random,684.419574,165.32109480000008,0,0,Periodic_D_Co5,27
9,random,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,27
10,random,748.4312318,101.30943700000012,1,1,Periodic_B_Co5,27
11,random,748.4312318,101.30943700000012,1,1,Synthetic_1b_Co10,27
12,random,748.4312318,101.30943700000012,1,1,Synthetic_1b_Co16,27
13,random,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co16,27
14,random,748.4312318,101.30943700000012,1,1,Drive_City1_Co10,27
15,random,748.4312318,101.30943700000012,1,1,CC_(50%_storage)_Co10,27
0,greedy,684.419574,165.32109480000008,0,0,,27
1,greedy,684.419574,165.32109480000008,0,0,Periodic_C_Co2,27
2,greedy,684.419574,165.32109480000008,0,0,Synthetic_2c_Co10,27
3,greedy,684.419574,165.32109480000008,0,0,CC_(100%_storage)_Co10,27
4,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,27
5,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,27
6,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,27
7,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,27
8,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,27
9,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,27
10,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,27
11,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,27
12,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,27
13,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,27
14,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,27
15,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,27
0,gp_ucb,684.419574,165.32109480000008,0,0,,27
1,gp_ucb,684.419574,165.32109480000008,0,0,Periodic_C_Co2,27
2,gp_ucb,684.419574,165.32109480000008,0,0,Synthetic_2c_Co10,27
3,gp_ucb,684.419574,165.32109480000008,0,0,CC_(100%_storage)_Co10,27
4,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,27
5,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2b_Co2,27
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,27
7,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,27
8,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,27
9,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,27
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,27
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,27
12,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,27
13,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,27
14,gp_ucb,849.7406688000001,0.0,1,1,CC_(5%_storage)_Co2,27
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,27
0,random,709.44713095,140.29353785000012,1,0,,28
1,random,709.44713095,140.29353785000012,1,0,Periodic_C_Co5,28
2,random,709.44713095,140.29353785000012,1,0,Drive_City2_Co16,28
3,random,709.44713095,140.29353785000012,1,0,Drive_City2_Co10,28
4,random,709.44713095,140.29353785000012,1,0,Periodic_E_Co10,28
5,random,709.44713095,140.29353785000012,1,0,CC_(50%_storage)_Co5,28
6,random,709.44713095,140.29353785000012,1,0,Synthetic_1b_Co10,28
7,random,709.44713095,140.29353785000012,1,0,Drive_City1_Co16,28
8,random,709.44713095,140.29353785000012,1,0,Synthetic_3_Co5,28
9,random,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,28
10,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,28
11,random,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,28
12,random,849.7406688000001,0.0,1,1,Periodic_A_Co5,28
13,random,849.7406688000001,0.0,1,1,Periodic_B_Co10,28
14,random,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,28
15,random,849.7406688000001,0.0,1,1,Periodic_E_Co2,28
0,greedy,709.44713095,140.29353785000012,1,0,,28
1,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,28
2,greedy,748.4312318,101.30943700000012,1,1,Synthetic_3_Co5,28
3,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,28
4,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,28
5,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,28
6,greedy,849.7406688000001,0.0,1,1,Periodic_C_Co2,28
7,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,28
8,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,28
9,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,28
10,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,28
11,greedy,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,28
12,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,28
13,greedy,849.7406688000001,0.0,1,1,Periodic_E_Co2,28
14,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,28
15,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co5,28
0,gp_ucb,709.44713095,140.29353785000012,1,0,,28
1,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,28
2,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,28
3,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,28
4,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,28
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,28
6,gp_ucb,849.7406688000001,0.0,1,1,Periodic_C_Co2,28
7,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,28
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,28
9,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,28
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,28
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,28
12,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,28
13,gp_ucb,849.7406688000001,0.0,1,1,Periodic_E_Co2,28
14,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,28
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co5,28
0,random,849.7406688000001,0.0,1,1,,29
1,random,849.7406688000001,0.0,1,1,Drive_City1_Co10,29
2,random,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,29
3,random,849.7406688000001,0.0,1,1,Drive_City1_Co16,29
4,random,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co2,29
5,random,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co5,29
6,random,849.7406688000001,0.0,1,1,Periodic_B_Co2,29
7,random,849.7406688000001,0.0,1,1,CC_(50%_storage)_Co2,29
8,random,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,29
9,random,849.7406688000001,0.0,1,1,CC_(no_storage)_Co10,29
10,random,849.7406688000001,0.0,1,1,Periodic_D_Co2,29
11,random,849.7406688000001,0.0,1,1,Periodic_D_Co10,29
12,random,849.7406688000001,0.0,1,1,Drive_City2_Co16,29
13,random,849.7406688000001,0.0,1,1,Periodic_E_Co2,29
14,random,849.7406688000001,0.0,1,1,Periodic_B_Co5,29
15,random,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,29
0,greedy,849.7406688000001,0.0,1,1,,29
1,greedy,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co10,29
2,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,29
3,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,29
4,greedy,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,29
5,greedy,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,29
6,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co2,29
7,greedy,849.7406688000001,0.0,1,1,Synthetic_3_Co5,29
8,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,29
9,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,29
10,greedy,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,29
11,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,29
12,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co5,29
13,greedy,849.7406688000001,0.0,1,1,Periodic_E_Co2,29
14,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,29
15,greedy,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,29
0,gp_ucb,849.7406688000001,0.0,1,1,,29
1,gp_ucb,849.7406688000001,0.0,1,1,CC_(100%_storage)_Co10,29
2,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,29
3,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2b_Co2,29
4,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,29
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2c_Co2,29
6,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,29
7,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co2,29
8,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,29
9,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,29
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,29
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,29
12,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,29
13,gp_ucb,849.7406688000001,0.0,1,1,Periodic_E_Co2,29
14,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,29
15,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co10,29
0,random,709.44713095,140.29353785000012,1,0,,30
1,random,709.44713095,140.29353785000012,1,0,CC_(5%_storage)_Co10,30
2,random,709.44713095,140.29353785000012,1,0,Periodic_B_Co2,30
3,random,709.44713095,140.29353785000012,1,0,CC_(5%_storage)_Co2,30
4,random,709.44713095,140.29353785000012,1,0,Synthetic_2a_Co5,30
5,random,709.44713095,140.29353785000012,1,0,CC_(100%_storage)_Co5,30
6,random,709.44713095,140.29353785000012,1,0,Synthetic_2b_Co10,30
7,random,709.44713095,140.29353785000012,1,0,Periodic_D_Co5,30
8,random,709.44713095,140.29353785000012,1,0,Periodic_B_Co10,30
9,random,709.44713095,140.29353785000012,1,0,Periodic_C_Co10,30
10,random,709.44713095,140.29353785000012,1,0,CC_(50%_storage)_Co5,30
11,random,709.44713095,140.29353785000012,1,0,Synthetic_2a_Co10,30
12,random,709.44713095,140.29353785000012,1,0,Periodic_B_Co5,30
13,random,709.44713095,140.29353785000012,1,0,CC_(no_storage)_Co5,30
14,random,709.44713095,140.29353785000012,1,0,Drive_City2_Co10,30
15,random,709.44713095,140.29353785000012,1,0,CC_(5%_storage)_Co5,30
0,greedy,709.44713095,140.29353785000012,1,0,,30
1,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,30
2,greedy,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co5,30
3,greedy,748.4312318,101.30943700000012,1,1,Synthetic_3_Co5,30
4,greedy,748.4312318,101.30943700000012,1,1,Synthetic_1a_Co5,30
5,greedy,748.4312318,101.30943700000012,1,1,Synthetic_1b_Co10,30
6,greedy,748.4312318,101.30943700000012,1,1,CC_(5%_storage)_Co2,30
7,greedy,748.4312318,101.30943700000012,1,1,Periodic_C_Co2,30
8,greedy,748.4312318,101.30943700000012,1,1,Periodic_D_Co2,30
9,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,30
10,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,30
11,greedy,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,30
12,greedy,849.7406688000001,0.0,1,1,Periodic_A_Co2,30
13,greedy,849.7406688000001,0.0,1,1,Synthetic_1b_Co16,30
14,greedy,849.7406688000001,0.0,1,1,Periodic_D_Co5,30
15,greedy,849.7406688000001,0.0,1,1,Periodic_B_Co2,30
0,gp_ucb,709.44713095,140.29353785000012,1,0,,30
1,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co2,30
2,gp_ucb,748.4312318,101.30943700000012,1,1,Periodic_C_Co2,30
3,gp_ucb,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co5,30
4,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co2,30
5,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co5,30
6,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co2,30
7,gp_ucb,849.7406688000001,0.0,1,1,Periodic_D_Co5,30
8,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_2a_Co10,30
9,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_3_Co5,30
10,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1b_Co10,30
11,gp_ucb,849.7406688000001,0.0,1,1,Synthetic_1a_Co5,30
12,gp_ucb,849.7406688000001,0.0,1,1,Periodic_A_Co2,30
13,gp_ucb,849.7406688000001,0.0,1,1,CC_(no_storage)_Co5,30
14,gp_ucb,849.7406688000001,0.0,1,1,Periodic_B_Co2,30
15,gp_ucb,849.7406688000001,0.0,1,1,Periodic_E_Co2,30
0,random,748.4312318,101.30943700000012,1,1,,31
1,random,748.4312318,101.30943700000012,1,1,Periodic_D_Co2,31
2,random,748.4312318,101.30943700000012,1,1,Periodic_A_Co10,31
3,random,748.4312318,101.30943700000012,1,1,Drive_City1_Co10,31
4,random,748.4312318,101.30943700000012,1,1,Periodic_C_Co2,31
5,random,748.4312318,101.30943700000012,1,1,Synthetic_1b_Co10,31
6,random,748.4312318,101.30943700000012,1,1,Synthetic_2c_Co5,31
7,random,748.4312318,101.30943700000012,1,1,CC_(100%_storage)_Co10,31
8,random,748.4312318,101.30943700000012,1,1,Periodic_E_Co10,31
